ID;description;startDate;endDate;createdAt;createdBy;modifiedAt;modifiedBy;customer_ID;price;paid
17bd3f2a-8b9a-40c2-94e5-a347f80b72b2;Continental;2020-10-14;2021-02-12;2021-06-01;admin;2021-06-01;admin;35799c6b-70e6-47c5-b4dc-a17177c0ceca;24009.26;false
a5531f69-ce66-4358-8333-35a4d948d01b;Equinox;2020-09-22;2021-01-24;2021-06-01;admin;2021-06-01;admin;50e27031-a3bb-4ea0-ad86-2921049317af;17602.57;true
d78499ae-5d49-41e3-8ea4-1ebd79a0284c;IS-F;2020-06-14;2021-01-22;2021-06-01;admin;2021-06-01;admin;56589efe-7310-4255-993f-70e044b11a5d;47218.02;false
4132cead-5f66-451f-b555-cd0a0df16d5d;Electra;2020-08-08;2021-03-05;2021-06-01;admin;2021-06-01;admin;688bcb3d-063e-4eb9-bec7-adb42b1a8a9a;90628.93;false
bc42bc08-ef6b-4efc-9ed1-c284d36b84e3;Tucson;2020-08-01;2021-03-13;2021-06-01;admin;2021-06-01;admin;12554f98-22be-4ac7-ac13-f2a61b2254b6;45460.81;false
737a6450-5836-48c2-b0a7-66140a3d479d;Laser;2020-10-16;2021-03-08;2021-06-01;admin;2021-06-01;admin;35799c6b-70e6-47c5-b4dc-a17177c0ceca;642.56;true
e7e75c9c-e994-4ef0-8ddf-e9cc82f46429;Sedona;2020-10-30;2021-02-24;2021-06-01;admin;2021-06-01;admin;e343692d-8641-47b3-886b-ad71f8717a08;33264.44;false
b2400d55-4e17-434c-8bda-c89f74d72dd7;2500;2020-09-21;2021-03-25;2021-06-01;admin;2021-06-01;admin;33cfbe82-2d8a-4e3d-b970-45bc87e61570;57774.86;true
1b3b6828-56b7-4176-b66b-45c9f32c0fd0;960;2020-07-26;2021-03-06;2021-06-01;admin;2021-06-01;admin;a5343390-34c2-4837-8dee-55dfd482b53a;26792.32;false
aab49f2d-2bc6-49f6-8d0a-3a73a499f0a4;Brooklands;2020-11-26;2021-04-01;2021-06-01;admin;2021-06-01;admin;74f958dd-d2fb-4d73-90bd-bbf8973bb260;2710.76;false
7994db7d-02de-4a9b-b554-f356b0fbc530;Mustang;2020-09-22;2021-03-18;2021-06-01;admin;2021-06-01;admin;c19293fc-2ced-4450-869d-8dbd1645f7d3;31021.11;true
f38de972-3ffc-4727-81f5-d9ef4a425f20;XC90;2020-06-16;2021-03-25;2021-06-01;admin;2021-06-01;admin;74f958dd-d2fb-4d73-90bd-bbf8973bb260;20096.23;false
3c244bb9-bdab-4b5e-9be9-a7ce2a56a960;Silverado 3500;2020-10-22;2021-03-25;2021-06-01;admin;2021-06-01;admin;8287c325-2106-42ee-9d15-4d65f25928c1;59919.21;false
b2e19e4e-26de-49c9-aea8-c0fcd7f73769;M3;2020-07-03;2021-02-05;2021-06-01;admin;2021-06-01;admin;33cfbe82-2d8a-4e3d-b970-45bc87e61570;47192.82;true
9b178cbd-fa81-460f-9c84-cc660e099d5e;Avalon;2020-08-16;2021-04-07;2021-06-01;admin;2021-06-01;admin;6629b64b-fa4b-4230-8443-48fea705f4f0;40206.49;false
f979272f-c14d-439a-978b-5f62e0a13ebf;Yaris;2020-10-09;2021-04-15;2021-06-01;admin;2021-06-01;admin;5f8c1db4-155b-4330-b03f-db560cb4cc0d;38062.99;true
ac70f520-08fe-41a2-9102-28d066eba9f0;Aspire;2020-11-18;2021-01-21;2021-06-01;admin;2021-06-01;admin;56ad985e-2103-47e5-9759-2c944cfcc9c9;70273.32;false
3ddd5986-5bfa-4c0d-b924-43fdddd9a1ea;Grand Prix;2020-07-27;2021-04-07;2021-06-01;admin;2021-06-01;admin;8287c325-2106-42ee-9d15-4d65f25928c1;42263.37;false
380da5a3-0346-4fdf-8e2d-e213450ee09d;Crossfire;2020-07-12;2021-04-02;2021-06-01;admin;2021-06-01;admin;e343692d-8641-47b3-886b-ad71f8717a08;6406.37;false
e4300eff-2ce1-41ca-9bae-f8742d1d1bd4;A3;2020-10-16;2021-03-23;2021-06-01;admin;2021-06-01;admin;92038285-368a-49ea-aa3d-733ac22f32e7;59377.84;false
8a9385ef-4a1a-4c5a-b0f6-f6f4c4cdbda5;Fortwo;2020-07-11;2021-03-29;2021-06-01;admin;2021-06-01;admin;a5343390-34c2-4837-8dee-55dfd482b53a;40946;false
7b057f0a-2e37-4f0b-8ed9-9b30c96a7d62;Econoline E350;2020-06-27;2021-04-12;2021-06-01;admin;2021-06-01;admin;e8dbc271-80c6-4c6a-947f-b3ec9141be9b;47621.07;false
dacebacc-f427-43e5-bbc7-cabfd990ac70;6000;2020-11-15;2021-01-30;2021-06-01;admin;2021-06-01;admin;93e73582-7beb-496c-b422-6772247d24dd;19656.92;false
848b08bc-04c4-47c7-aa10-0ec3154a22a9;Tacoma Xtra;2020-06-19;2021-04-18;2021-06-01;admin;2021-06-01;admin;92038285-368a-49ea-aa3d-733ac22f32e7;42730.7;false
15911bb1-1e6f-4ca9-a930-fad1c58f498c;Civic;2020-08-05;2021-04-17;2021-06-01;admin;2021-06-01;admin;56589efe-7310-4255-993f-70e044b11a5d;74214.27;false
5639f41c-d212-404a-a818-651843aafba8;62;2020-10-04;2021-04-03;2021-06-01;admin;2021-06-01;admin;47781ec5-65ac-492f-a6d6-dac2a5a62183;37885.05;false
ca47e09c-f538-458f-b302-3b7555699716;S8;2020-09-28;2021-04-03;2021-06-01;admin;2021-06-01;admin;93ad0ed8-f3b3-47c7-ab33-38aa1dae4042;66958.07;false
9494f9d1-f862-4436-af53-4c0d1faa6b90;Armada;2020-10-08;2021-03-24;2021-06-01;admin;2021-06-01;admin;cff14840-dfe1-4f4f-bced-8300b6018d26;28481.39;false
a209fca4-750d-46a2-bac1-4a72723c7f1f;Express 1500;2020-07-28;2021-02-15;2021-06-01;admin;2021-06-01;admin;d934dd57-95b4-4152-a89f-d317f62b386f;82522.8;false
a2bcf7ed-6f9a-4e0b-acaf-e6d6ee81445a;Ridgeline;2020-08-14;2021-01-27;2021-06-01;admin;2021-06-01;admin;12554f98-22be-4ac7-ac13-f2a61b2254b6;42663.98;false
b790666e-d0a0-4321-a4b0-b182d7663544;911;2020-10-06;2021-03-22;2021-06-01;admin;2021-06-01;admin;197cff02-adfc-450d-b822-267f5a8fd791;89920.15;false
ebf605ca-70e3-400a-b64e-22cc7d72bbce;190E;2020-06-21;2021-06-07;2021-06-01;admin;2021-06-01;admin;7a1261a3-28dd-4fde-aee1-1b2c327ff86c;35591.5;false
165b26f1-9871-4b9e-aedb-a148f230cc2a;Daytona;2020-10-11;2021-04-01;2021-06-01;admin;2021-06-01;admin;1fdeaa27-8dc6-4061-85f7-70805a1acd02;30448.7;false
e4c244ec-fc2d-46ef-8f58-b941f41a2edb;Stylus;2020-07-24;2021-05-26;2021-06-01;admin;2021-06-01;admin;688bcb3d-063e-4eb9-bec7-adb42b1a8a9a;6213.03;false
f18261ed-3a9a-47f7-ba30-48c1819e6451;Camry;2020-07-05;2021-04-04;2021-06-01;admin;2021-06-01;admin;e8dbc271-80c6-4c6a-947f-b3ec9141be9b;94955.13;false
b8fb0325-a9bf-4b4e-a34f-c23e0b4019c3;2500;2020-08-29;2021-02-08;2021-06-01;admin;2021-06-01;admin;1c011553-a150-44d4-b56f-59b3f373d903;32619.71;false
ae237193-c750-4800-b214-dfb3131aab16;Cabriolet;2020-06-17;2021-03-24;2021-06-01;admin;2021-06-01;admin;e8dbc271-80c6-4c6a-947f-b3ec9141be9b;72862.61;false
e69648aa-4693-45f4-8ede-ae1a1175ee4f;911;2020-10-31;2021-01-24;2021-06-01;admin;2021-06-01;admin;688bcb3d-063e-4eb9-bec7-adb42b1a8a9a;46537.26;false
763c2d88-8190-4f39-9fa7-22f799fc4b59;Prizm;2020-10-25;2021-02-26;2021-06-01;admin;2021-06-01;admin;688bcb3d-063e-4eb9-bec7-adb42b1a8a9a;87809.06;false
16c41936-cca1-4062-8544-3db7d10cd9e1;GL-Class;2020-08-20;2021-03-23;2021-06-01;admin;2021-06-01;admin;56589efe-7310-4255-993f-70e044b11a5d;52838.42;false
10060801-f77b-4d71-8c38-645ae0a28d0b;Odyssey;2020-08-11;2021-05-01;2021-06-01;admin;2021-06-01;admin;688bcb3d-063e-4eb9-bec7-adb42b1a8a9a;55034.69;true
bb21b9fd-90a6-4088-82be-3c6bd9d53766;Grand Caravan;2020-07-05;2021-03-21;2021-06-01;admin;2021-06-01;admin;f127c4bb-b057-42b6-a83f-702817f890f1;7965.02;false
059c4236-b380-42c2-ae8a-1350414e53bf;Wrangler;2020-06-20;2021-02-24;2021-06-01;admin;2021-06-01;admin;cff14840-dfe1-4f4f-bced-8300b6018d26;64247.2;true
ee009745-6836-4401-9291-7ed0101faaf6;Sportage;2020-10-02;2021-03-08;2021-06-01;admin;2021-06-01;admin;e343692d-8641-47b3-886b-ad71f8717a08;28841.81;false
b8c786f8-0540-4253-b4e6-c09e29b4cea5;i-Series;2020-07-01;2021-05-25;2021-06-01;admin;2021-06-01;admin;1fdeaa27-8dc6-4061-85f7-70805a1acd02;55789.14;true
c8fb81bb-a489-4317-8717-1193da5de1d1;D250;2020-09-20;2021-03-01;2021-06-01;admin;2021-06-01;admin;50e27031-a3bb-4ea0-ad86-2921049317af;54904.74;true
e9077fb7-4662-4327-bfe4-ffb282d1b158;Celica;2020-11-03;2021-04-25;2021-06-01;admin;2021-06-01;admin;c19293fc-2ced-4450-869d-8dbd1645f7d3;99258.46;false
a033b739-1e36-42e6-8073-f61084e76f9d;Exige;2020-10-16;2021-04-24;2021-06-01;admin;2021-06-01;admin;197cff02-adfc-450d-b822-267f5a8fd791;36753.06;true
426ed8e5-693e-4fc4-953e-e9d296e601b9;Grand Prix;2020-07-11;2021-04-11;2021-06-01;admin;2021-06-01;admin;33cfbe82-2d8a-4e3d-b970-45bc87e61570;1643.46;true
342c67dd-a15d-4a9f-b424-722734c45d7f;3500;2020-07-20;2021-03-30;2021-06-01;admin;2021-06-01;admin;6b3267c2-17bc-4f4a-8916-39f18efd9c21;11551.83;false
66ea89aa-ee2d-4302-8ddf-a45459030e9d;Canyon;2020-11-18;2021-03-15;2021-06-01;admin;2021-06-01;admin;92038285-368a-49ea-aa3d-733ac22f32e7;22349.37;false
90343263-8df1-4b95-8573-af07fd01df31;Titan;2020-08-04;2021-03-16;2021-06-01;admin;2021-06-01;admin;e4ec1dbf-9aad-4625-94cc-0a8903eb2a77;40146.72;false
e7bd3b42-961d-4829-aba0-46e3ff069f2b;E-Class;2020-07-02;2021-04-18;2021-06-01;admin;2021-06-01;admin;37d02665-8567-4bea-b801-e22b5499be18;11919.82;true
79db890d-9ea8-4cb7-9501-139d0c198a09;Vitara;2020-11-02;2021-05-31;2021-06-01;admin;2021-06-01;admin;d934dd57-95b4-4152-a89f-d317f62b386f;94139.88;false
e0878b3a-610a-4314-bd62-c73aae2ab116;Forester;2020-11-18;2021-02-05;2021-06-01;admin;2021-06-01;admin;cff14840-dfe1-4f4f-bced-8300b6018d26;41257.22;false
180b43eb-0550-437a-ae5a-200d8a3d39a2;Grand Prix;2020-10-05;2021-03-02;2021-06-01;admin;2021-06-01;admin;50e27031-a3bb-4ea0-ad86-2921049317af;22341.75;false
eaee8873-c815-4f34-9bfd-a0de803da12a;Aztek;2020-07-23;2021-02-20;2021-06-01;admin;2021-06-01;admin;688bcb3d-063e-4eb9-bec7-adb42b1a8a9a;38816.75;false
d0b5c27f-52d1-4ea5-8ddf-7d6aef5d77ac;Countach;2020-10-08;2021-05-04;2021-06-01;admin;2021-06-01;admin;adec2460-39de-45d5-aba8-2998787094cd;18074.98;true
d3c02b32-a313-4aba-92eb-acd3da5b4265;Mirage;2020-10-21;2021-06-05;2021-06-01;admin;2021-06-01;admin;cff14840-dfe1-4f4f-bced-8300b6018d26;24799.09;true
5337058c-44bb-4067-b222-95f85cdb08e9;Q5;2020-11-07;2021-03-05;2021-06-01;admin;2021-06-01;admin;e94fa65b-84da-4f86-acf4-192ba1f94a78;42836.26;false
50f0237b-d349-40ee-9465-54a803d43020;Canyon;2020-10-19;2021-03-18;2021-06-01;admin;2021-06-01;admin;5f8c1db4-155b-4330-b03f-db560cb4cc0d;42335.02;false
3c02f876-4bf4-4f42-b12c-8701b06ce5a1;Fox;2020-08-02;2021-02-24;2021-06-01;admin;2021-06-01;admin;42d5e828-88e5-43af-b331-1528d6ab2c97;56077.51;false
584d563d-519c-478c-a825-c5569bf7754a;Dakota;2020-07-10;2021-03-12;2021-06-01;admin;2021-06-01;admin;cdb3ad57-dda1-4a24-bd80-ec0bc2bcb3c3;1467.13;false
d7683b88-ae04-4cfe-aaf7-78c9d117763e;Prelude;2020-11-07;2021-04-15;2021-06-01;admin;2021-06-01;admin;1fdeaa27-8dc6-4061-85f7-70805a1acd02;7525.63;false
ff851a64-4238-4a5a-ac5a-2ae1aca2aeb5;RS4;2020-07-15;2021-01-24;2021-06-01;admin;2021-06-01;admin;197cff02-adfc-450d-b822-267f5a8fd791;37654.21;true
fb7d95e6-9b1c-4ebf-ab21-9cfeecab23b4;C70;2020-08-07;2021-04-08;2021-06-01;admin;2021-06-01;admin;c19293fc-2ced-4450-869d-8dbd1645f7d3;99327.27;false
80f746b0-9fd5-4734-9628-9b8779edadd1;Accent;2020-08-06;2021-04-10;2021-06-01;admin;2021-06-01;admin;688bcb3d-063e-4eb9-bec7-adb42b1a8a9a;3128.08;false
f0fcfa9b-840e-491f-92e2-9ea048ca6175;Escalade EXT;2020-08-07;2021-02-02;2021-06-01;admin;2021-06-01;admin;fc370088-3385-4e81-ba65-a8082fb636a2;71067.51;true
a8bf09c6-2440-4182-9822-f1f7b7183457;Routan;2020-06-27;2021-04-12;2021-06-01;admin;2021-06-01;admin;6629b64b-fa4b-4230-8443-48fea705f4f0;39570.26;false
5a41ed55-2674-4423-8274-6cb53d2ca6f7;530;2020-10-11;2021-04-14;2021-06-01;admin;2021-06-01;admin;96ecdca2-0112-42c4-8bfe-40ed38295277;7868.25;false
4f3f10e1-f997-4b52-acc6-2589e0250f89;Grand Prix;2020-08-05;2021-03-14;2021-06-01;admin;2021-06-01;admin;3e7c9f66-2548-4add-b6ff-33874e102501;65658.8;false
cac864a3-79f2-4eac-9a41-74095aa710d0;Impreza;2020-07-07;2021-03-16;2021-06-01;admin;2021-06-01;admin;3e7c9f66-2548-4add-b6ff-33874e102501;45115.65;true
efdf9ef6-d768-451c-9376-c73dc9ff8155;Camry;2020-10-01;2021-03-17;2021-06-01;admin;2021-06-01;admin;ddc4f2a1-f7ad-48a4-bc0f-43281f9d144b;65591.95;true
0e53c819-3b3f-4f7f-9fe3-4a94c07ac39c;430 Scuderia;2020-11-18;2021-04-28;2021-06-01;admin;2021-06-01;admin;47781ec5-65ac-492f-a6d6-dac2a5a62183;87208.95;false
80ca790a-3397-4b33-9257-c596c31d5504;Eldorado;2020-08-21;2021-05-15;2021-06-01;admin;2021-06-01;admin;ddc4f2a1-f7ad-48a4-bc0f-43281f9d144b;36787.43;false
1a2e69aa-524d-494f-83e8-b5d3c2ecde72;Suburban 1500;2020-11-21;2021-04-05;2021-06-01;admin;2021-06-01;admin;92038285-368a-49ea-aa3d-733ac22f32e7;70966.1;false
48aa572f-df0a-4d2a-9994-2b8b93833a35;Avalanche 2500;2020-09-30;2021-01-29;2021-06-01;admin;2021-06-01;admin;93ad0ed8-f3b3-47c7-ab33-38aa1dae4042;67336.85;false
490512f8-253b-49a1-afa3-53bf4953ebf7;Boxster;2020-08-11;2021-05-30;2021-06-01;admin;2021-06-01;admin;adec2460-39de-45d5-aba8-2998787094cd;16941.2;false
1c599b41-bf1d-4be0-898e-9a4ed3d7adc3;Taurus;2020-07-30;2021-04-21;2021-06-01;admin;2021-06-01;admin;fd918c24-1b76-4fbe-8d9b-5e40c3d609b0;93268.64;false
6ad7c540-acdd-4015-a18f-02f60a189ed6;XC70;2020-10-14;2021-05-20;2021-06-01;admin;2021-06-01;admin;37d02665-8567-4bea-b801-e22b5499be18;55305.18;false
c5f2099b-14e9-4b9b-bd32-cec0a623ed07;CLS-Class;2020-11-26;2021-02-24;2021-06-01;admin;2021-06-01;admin;688bcb3d-063e-4eb9-bec7-adb42b1a8a9a;36212.76;true
4ac8b1cf-11cf-4662-9b65-7958e6dd72f5;S8;2020-11-03;2021-03-30;2021-06-01;admin;2021-06-01;admin;74f958dd-d2fb-4d73-90bd-bbf8973bb260;57154.37;true
816d7471-71be-4007-a4bb-6709935556a7;Regal;2020-07-09;2021-04-26;2021-06-01;admin;2021-06-01;admin;e8dbc271-80c6-4c6a-947f-b3ec9141be9b;141.92;true
37c57187-8bb1-4a60-897e-a9e41b9aa0bc;Aero 8;2020-08-21;2021-03-14;2021-06-01;admin;2021-06-01;admin;96ecdca2-0112-42c4-8bfe-40ed38295277;41196.13;true
8dc1811b-14fc-4a0e-8988-38e396beaa37;E-Class;2020-11-06;2021-02-27;2021-06-01;admin;2021-06-01;admin;1c011553-a150-44d4-b56f-59b3f373d903;72386.23;false
1eaafc15-8a05-407b-bbd2-56c4f9569d33;F-Series;2020-10-03;2021-03-16;2021-06-01;admin;2021-06-01;admin;42d5e828-88e5-43af-b331-1528d6ab2c97;24621.17;false
dbf4e0dd-0f98-474a-befe-a4f98fcd4786;M5;2020-10-02;2021-04-17;2021-06-01;admin;2021-06-01;admin;792e425c-5fbb-47cf-8049-3d2fbb033bfb;24486.52;false
436fe600-75c5-4b98-aa1b-6b974be52b15;Savana 1500;2020-08-23;2021-04-21;2021-06-01;admin;2021-06-01;admin;8287c325-2106-42ee-9d15-4d65f25928c1;14881.6;false
c4710b15-6817-4ff7-b9c4-6372c1cf000f;Tundra;2020-10-18;2021-04-30;2021-06-01;admin;2021-06-01;admin;688bcb3d-063e-4eb9-bec7-adb42b1a8a9a;84142.6;false
bf3cf765-6cf3-4c58-8679-96fd8042b726;Club Wagon;2020-11-06;2021-04-02;2021-06-01;admin;2021-06-01;admin;f514983b-2306-4cc4-ad4d-f52a4ab26a11;59184.97;false
68ad3c8b-d32f-455e-8c58-fc1c3dbc03fa;LeSabre;2020-09-01;2021-03-29;2021-06-01;admin;2021-06-01;admin;c19293fc-2ced-4450-869d-8dbd1645f7d3;47594.48;true
a010a101-dd34-4ab2-94e3-8797a0f8b131;LeSabre;2020-10-01;2021-01-22;2021-06-01;admin;2021-06-01;admin;93ad0ed8-f3b3-47c7-ab33-38aa1dae4042;27128.82;false
8b270287-f6ac-438f-b293-572956a07129;Sunbird;2020-11-27;2021-05-31;2021-06-01;admin;2021-06-01;admin;e343692d-8641-47b3-886b-ad71f8717a08;92979.1;false
7907a386-67fa-4023-9e43-52ed8ba66eb7;Escalade ESV;2020-08-15;2021-03-31;2021-06-01;admin;2021-06-01;admin;d5fe0e46-2b6f-4a24-a08a-91c22477ab91;46499.33;true
05d2a664-8ce3-4da9-b678-26761a804981;Azera;2020-10-09;2021-04-19;2021-06-01;admin;2021-06-01;admin;92038285-368a-49ea-aa3d-733ac22f32e7;57277.97;true
5353d943-e35d-4ae2-8302-431d857c72b1;Grand Voyager;2020-06-12;2021-04-03;2021-06-01;admin;2021-06-01;admin;b7f793e6-aa7b-43bd-98fb-4c5e2cbd7ef1;64739.01;true
0190ec8c-2d79-4b0c-9fdd-81479fc462f6;W201;2020-07-29;2021-04-01;2021-06-01;admin;2021-06-01;admin;74f958dd-d2fb-4d73-90bd-bbf8973bb260;54075.81;false
34ffa463-1543-4c6e-9798-0533d67015e0;Ion;2020-07-08;2021-02-12;2021-06-01;admin;2021-06-01;admin;f514983b-2306-4cc4-ad4d-f52a4ab26a11;80439.43;false
7674b308-ce12-4bde-9440-f996bc0ef210;Chariot;2020-10-24;2021-01-24;2021-06-01;admin;2021-06-01;admin;d934dd57-95b4-4152-a89f-d317f62b386f;33365.24;false
7a3e8cd6-5ac7-4fd6-b38e-b0fb69952665;A6;2020-10-12;2021-05-09;2021-06-01;admin;2021-06-01;admin;42d5e828-88e5-43af-b331-1528d6ab2c97;49578.25;true
443b062c-7b78-459c-82a6-03512e043e3c;IS;2020-06-22;2021-04-05;2021-06-01;admin;2021-06-01;admin;fc370088-3385-4e81-ba65-a8082fb636a2;51424.86;false
d36c64b6-d136-4e02-bcbf-a0604251a84e;Silverado 1500;2020-06-12;2021-01-28;2021-06-01;admin;2021-06-01;admin;1c011553-a150-44d4-b56f-59b3f373d903;19344.17;true
6e99b67e-c7b9-404d-a09f-41ef9cd08f79;Prelude;2020-06-28;2021-03-03;2021-06-01;admin;2021-06-01;admin;688bcb3d-063e-4eb9-bec7-adb42b1a8a9a;24164.16;true
f0740e03-ca24-451b-b231-03df2ee7fa9b;Mirage;2020-08-28;2021-05-03;2021-06-01;admin;2021-06-01;admin;b7f793e6-aa7b-43bd-98fb-4c5e2cbd7ef1;66280.08;true
46703f0e-253b-40dd-beea-33f8cd1d08e9;2500;2020-08-01;2021-05-24;2021-06-01;admin;2021-06-01;admin;d934dd57-95b4-4152-a89f-d317f62b386f;71536.6;true
3e2b9af4-902f-42ad-b6a7-614d309a47a5;XT;2020-08-07;2021-05-07;2021-06-01;admin;2021-06-01;admin;69ce22b0-5194-449c-8212-4b1766872088;61150.13;false
6cec8eed-d4c4-4c7e-a1a1-ea6226dfcf7a;Esprit Turbo;2020-08-04;2021-03-13;2021-06-01;admin;2021-06-01;admin;e343692d-8641-47b3-886b-ad71f8717a08;32207.37;false
4e725acd-55af-42ac-be18-38ab0386aa10;Dakota;2020-10-16;2021-04-13;2021-06-01;admin;2021-06-01;admin;1fdeaa27-8dc6-4061-85f7-70805a1acd02;12688.77;false
72c3b207-9cbe-4082-b4fc-c3462afba439;XK Series;2020-06-10;2021-05-20;2021-06-01;admin;2021-06-01;admin;8287c325-2106-42ee-9d15-4d65f25928c1;41385.93;false
2f385b8c-3a8a-44a3-8339-4ccc9d491d72;MDX;2020-06-26;2021-04-28;2021-06-01;admin;2021-06-01;admin;47781ec5-65ac-492f-a6d6-dac2a5a62183;65153.66;true
5fb0d63e-e9fd-45de-95e4-19edc5e59cec;Eos;2020-12-03;2021-04-08;2021-06-01;admin;2021-06-01;admin;74f958dd-d2fb-4d73-90bd-bbf8973bb260;93410.37;false
c6f13048-cf03-4c85-b1f3-50dbecf2f8de;Country;2020-07-04;2021-05-04;2021-06-01;admin;2021-06-01;admin;f127c4bb-b057-42b6-a83f-702817f890f1;92325.49;false
1bd1006f-0099-4ade-8e74-30de123fe4e1;Eos;2020-11-07;2021-04-19;2021-06-01;admin;2021-06-01;admin;3e7c9f66-2548-4add-b6ff-33874e102501;59008.32;false
92750776-cc7e-4b7f-a5bb-6632e2d1f5e4;SC;2020-08-10;2021-06-08;2021-06-01;admin;2021-06-01;admin;8287c325-2106-42ee-9d15-4d65f25928c1;91672.92;false
b875bbd1-1c79-4707-8877-2bef9ae9286b;Spectra;2020-08-19;2021-03-09;2021-06-01;admin;2021-06-01;admin;1c011553-a150-44d4-b56f-59b3f373d903;74729.89;true
411b6ae0-b50e-48b6-a1b8-9f3246f06380;ES;2020-07-16;2021-05-20;2021-06-01;admin;2021-06-01;admin;197cff02-adfc-450d-b822-267f5a8fd791;12124.38;false
3c0c447b-24cc-4f04-8a74-8fa29b825d09;Corvette;2020-09-11;2021-05-17;2021-06-01;admin;2021-06-01;admin;792e425c-5fbb-47cf-8049-3d2fbb033bfb;71339.28;false
23684ad3-6f1c-46d8-8205-9356089331ff;Clubman;2020-11-05;2021-05-13;2021-06-01;admin;2021-06-01;admin;42d5e828-88e5-43af-b331-1528d6ab2c97;11560.69;false
21d47993-c1ac-48b2-bae4-5ddc9ed74b03;Minx Magnificent;2020-07-20;2021-04-07;2021-06-01;admin;2021-06-01;admin;7f42b8f5-a4b1-4abe-adad-8e5e30d79108;19359.88;true
a855360f-5e42-4517-ab0f-00953eadfa3f;2500 Club Coupe;2020-10-07;2021-02-09;2021-06-01;admin;2021-06-01;admin;5f8c1db4-155b-4330-b03f-db560cb4cc0d;32747.29;false
042557e3-48f2-445b-851b-e8478730b12d;Alliance;2020-08-27;2021-05-09;2021-06-01;admin;2021-06-01;admin;69ce22b0-5194-449c-8212-4b1766872088;55624.07;false
ef89ec5b-0a08-4b38-9b68-32037c51a5d5;iQ;2020-09-11;2021-03-10;2021-06-01;admin;2021-06-01;admin;5f8c1db4-155b-4330-b03f-db560cb4cc0d;47241.51;true
a0a76051-002f-4ae2-ad8c-f928ce0eeb11;Mazda6;2020-09-23;2021-02-16;2021-06-01;admin;2021-06-01;admin;e94fa65b-84da-4f86-acf4-192ba1f94a78;68328.85;false
0e612de5-d4a4-4540-89e9-c99404311bf6;Corvette;2020-09-03;2021-04-02;2021-06-01;admin;2021-06-01;admin;e8dbc271-80c6-4c6a-947f-b3ec9141be9b;99365.42;false
c265520c-15ee-4527-9cf7-f04cc6e425d0;Silhouette;2020-09-10;2021-04-19;2021-06-01;admin;2021-06-01;admin;f514983b-2306-4cc4-ad4d-f52a4ab26a11;69154.72;false
bb894078-f547-47ce-a72a-9d756e923c35;Range Rover;2020-07-06;2021-03-09;2021-06-01;admin;2021-06-01;admin;e94fa65b-84da-4f86-acf4-192ba1f94a78;90490.23;false
11b92e09-f53e-4f0e-82db-4febb1020624;Veracruz;2020-10-24;2021-05-05;2021-06-01;admin;2021-06-01;admin;adec2460-39de-45d5-aba8-2998787094cd;61827.54;false
c79a6bc3-3a62-4425-96d7-ba438d10df09;X-Type;2020-11-20;2021-05-25;2021-06-01;admin;2021-06-01;admin;e343692d-8641-47b3-886b-ad71f8717a08;86726.38;true
b5f28d95-5495-4e02-a046-17baa014851c;Tribeca;2020-10-01;2021-04-16;2021-06-01;admin;2021-06-01;admin;fc370088-3385-4e81-ba65-a8082fb636a2;80157.1;true
9475f83c-ecb1-4f59-b8ce-c35ec222a4a2;Yaris;2020-06-24;2021-04-28;2021-06-01;admin;2021-06-01;admin;6629b64b-fa4b-4230-8443-48fea705f4f0;2624.52;false
bb14a31a-331a-4b4b-8d27-586a6f35a6ab;E150;2020-08-21;2021-04-16;2021-06-01;admin;2021-06-01;admin;688bcb3d-063e-4eb9-bec7-adb42b1a8a9a;53996.53;false
d74bbfaa-c9d2-41af-b66b-ee192511d1bc;Tucson;2020-08-17;2021-03-15;2021-06-01;admin;2021-06-01;admin;b7f793e6-aa7b-43bd-98fb-4c5e2cbd7ef1;51710.93;true
b68c7305-5672-4e94-83b3-5f6c581bbebd;E-Series;2020-09-26;2021-05-09;2021-06-01;admin;2021-06-01;admin;92038285-368a-49ea-aa3d-733ac22f32e7;53483.67;false
a8a62281-859e-49c2-8be4-2fe8420fb844;9-3;2020-10-30;2021-05-30;2021-06-01;admin;2021-06-01;admin;792e425c-5fbb-47cf-8049-3d2fbb033bfb;9738.43;false
93a3ffa2-020b-4d81-9d64-1389b04529cd;D150 Club;2020-10-28;2021-04-22;2021-06-01;admin;2021-06-01;admin;50e27031-a3bb-4ea0-ad86-2921049317af;87712.55;false
961572a6-ada9-49e9-8f3d-ec260e4b160d;Silhouette;2020-10-15;2021-01-27;2021-06-01;admin;2021-06-01;admin;f127c4bb-b057-42b6-a83f-702817f890f1;53010.51;false
c0d054af-333b-4a42-96e2-df98281c7e51;Outback;2020-07-29;2021-05-02;2021-06-01;admin;2021-06-01;admin;6629b64b-fa4b-4230-8443-48fea705f4f0;50240.75;false
2e9fda40-fa87-40fe-ab93-b03af35b60c7;Fusion;2020-10-13;2021-04-02;2021-06-01;admin;2021-06-01;admin;7f42b8f5-a4b1-4abe-adad-8e5e30d79108;44660.87;false
3ddf447e-9d12-4a32-b1f0-e953fad548f0;Range Rover;2020-11-15;2021-03-27;2021-06-01;admin;2021-06-01;admin;7f42b8f5-a4b1-4abe-adad-8e5e30d79108;34825.63;false
